SETTLEMENTDATE,start_date,end_date,TOTALDEMAND,Is_Workday,Is_Aus_Holiday,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,causal_events
2019-01-03 09:00:00,2019-01-03 09:00:00,2019-01-03 09:29:59,8596.93,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,"[{""text"": ""Prolonged heatwave affecting parts of NSW (including Sydney and Penrith with temps to ~39C) continuing into the weekend, increasing cooling demand and stressing electricity systems."", ""category"": ""Env_Thermal"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 9, ""publication_time"": ""2019-01-03 09:26:00"", ""justification"": ""Sustained high temperatures across NSW drive large increases in residential and commercial air‑conditioning load and can strain supply."", ""source"": ""https://www.news.com.au/technology/environment/two-capitals-expected-to-see-temperatures-above-40c-as-the-new-years-blistering-heat-continues/news-story/274b4ed1aba61f9259d43ed181b39856""}]"
2019-01-03 09:30:00,2019-01-03 09:30:00,2019-01-03 09:59:59,8756.03,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 10:00:00,2019-01-03 10:00:00,2019-01-03 10:29:59,8877.01,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 10:30:00,2019-01-03 10:30:00,2019-01-03 10:59:59,8986.01,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,"[{""text"": ""NSW experienced a large increase in first-homebuyer activity after the First Home Owners Grant was introduced in mid-2017, boosting residential housing demand."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-01-03 10:43:00"", ""justification"": ""Reported observation links a specific NSW policy (first-homeowner grant) to increased housing activity, which tends to raise residential electricity consumption."", ""source"": ""https://www.news.com.au/finance/real-estate/buying/why-its-crunch-time-for-australias-wannabe-homeowners/news-story/39119053bf0599c1caede5d03844d705""}]"
2019-01-03 11:00:00,2019-01-03 11:00:00,2019-01-03 11:29:59,9161.77,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 11:30:00,2019-01-03 11:30:00,2019-01-03 11:59:59,9276.83,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,"[{""text"": ""Sydney home values fell 1.8% in December to a median of $808,494 and declined 8.9% over 2018, with regional annual falls up to 13.3% (Ryde) and double-digit declines across Parramatta, The Hills and Canterbury-Bankstown."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-01-03 11:46:00"", ""justification"": ""Broad, sustained housing price declines across Sydney can change residential consumption and financing dynamics (affecting appliance upgrades, occupancy, and timing of moves), producing measurable demand impacts for NSW."", ""source"": ""https://www.news.com.au/finance/real-estate/sydney-nsw/sydney-regions-where-home-buyers-are-getting-the-best-real-estate-deals/news-story/70bd7d7ee39112c87f78d298a4bb8b5c""}, {""text"": ""High supply of new apartments and heavy construction activity in Sydney hotspots (Ryde, Parramatta, The Hills, Canterbury-Bankstown, inner south around the airport) is driving price falls and increasing building activity."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 5, ""publication_time"": ""2019-01-03 11:46:00"", ""justification"": ""Ongoing large-scale construction raises short-term industrial/equipment electricity use and creates additional future residential load from new dwellings; construction-driven supply is cited as the main cause of regional price falls."", ""source"": ""https://www.news.com.au/finance/real-estate/sydney-nsw/sydney-regions-where-home-buyers-are-getting-the-best-real-estate-deals/news-story/70bd7d7ee39112c87f78d298a4bb8b5c""}]"
2019-01-03 12:00:00,2019-01-03 12:00:00,2019-01-03 12:29:59,9477.42,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 12:30:00,2019-01-03 12:30:00,2019-01-03 12:59:59,9576.92,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 13:00:00,2019-01-03 13:00:00,2019-01-03 13:29:59,9614.9,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 13:30:00,2019-01-03 13:30:00,2019-01-03 13:59:59,9747.6,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 14:00:00,2019-01-03 14:00:00,2019-01-03 14:29:59,9893.62,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 14:30:00,2019-01-03 14:30:00,2019-01-03 14:59:59,10106.68,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 15:00:00,2019-01-03 15:00:00,2019-01-03 15:29:59,10268.19,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 15:30:00,2019-01-03 15:30:00,2019-01-03 15:59:59,10440.93,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 16:00:00,2019-01-03 16:00:00,2019-01-03 16:29:59,10540.06,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 16:30:00,2019-01-03 16:30:00,2019-01-03 16:59:59,10449.56,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 17:00:00,2019-01-03 17:00:00,2019-01-03 17:29:59,10354.61,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 17:30:00,2019-01-03 17:30:00,2019-01-03 17:59:59,10127.28,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 18:00:00,2019-01-03 18:00:00,2019-01-03 18:29:59,9999.44,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 18:30:00,2019-01-03 18:30:00,2019-01-03 18:59:59,9855.65,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 19:00:00,2019-01-03 19:00:00,2019-01-03 19:29:59,9656.44,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 19:30:00,2019-01-03 19:30:00,2019-01-03 19:59:59,9552.96,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 20:00:00,2019-01-03 20:00:00,2019-01-03 20:29:59,9499.1,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 20:30:00,2019-01-03 20:30:00,2019-01-03 20:59:59,9297.62,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 21:00:00,2019-01-03 21:00:00,2019-01-03 21:29:59,9002.23,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 21:30:00,2019-01-03 21:30:00,2019-01-03 21:59:59,8845.9,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 22:00:00,2019-01-03 22:00:00,2019-01-03 22:29:59,8633.79,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 22:30:00,2019-01-03 22:30:00,2019-01-03 22:59:59,8438.75,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 23:00:00,2019-01-03 23:00:00,2019-01-03 23:29:59,8193.0,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-03 23:30:00,2019-01-03 23:30:00,2019-01-03 23:59:59,7961.82,1,0,293.03,306.13,9.8,69.0,1013.0,293.23,299.25,[]
2019-01-04 00:00:00,2019-01-04 00:00:00,2019-01-04 00:29:59,7713.75,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 00:30:00,2019-01-04 00:30:00,2019-01-04 00:59:59,7488.22,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 01:00:00,2019-01-04 01:00:00,2019-01-04 01:29:59,7240.73,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 01:30:00,2019-01-04 01:30:00,2019-01-04 01:59:59,6968.62,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 02:00:00,2019-01-04 02:00:00,2019-01-04 02:29:59,6698.83,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 02:30:00,2019-01-04 02:30:00,2019-01-04 02:59:59,6601.0,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 03:00:00,2019-01-04 03:00:00,2019-01-04 03:29:59,6517.74,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 03:30:00,2019-01-04 03:30:00,2019-01-04 03:59:59,6533.27,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 04:00:00,2019-01-04 04:00:00,2019-01-04 04:29:59,6527.73,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 04:30:00,2019-01-04 04:30:00,2019-01-04 04:59:59,6684.81,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 05:00:00,2019-01-04 05:00:00,2019-01-04 05:29:59,6769.13,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 05:30:00,2019-01-04 05:30:00,2019-01-04 05:59:59,7052.51,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 06:00:00,2019-01-04 06:00:00,2019-01-04 06:29:59,7357.04,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 06:30:00,2019-01-04 06:30:00,2019-01-04 06:59:59,7685.31,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 07:00:00,2019-01-04 07:00:00,2019-01-04 07:29:59,7962.14,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 07:30:00,2019-01-04 07:30:00,2019-01-04 07:59:59,8235.51,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 08:00:00,2019-01-04 08:00:00,2019-01-04 08:29:59,8400.45,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 08:30:00,2019-01-04 08:30:00,2019-01-04 08:59:59,8661.02,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 09:00:00,2019-01-04 09:00:00,2019-01-04 09:29:59,8859.97,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,"[{""text"": ""Sweltering day in Sydney reported during the Australia v India Test at the SCG — elevated temperatures likely increasing residential and commercial cooling (HVAC) demand across Sydney."", ""category"": ""Env_Thermal"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 7, ""publication_time"": ""2019-01-04 09:25:00"", ""justification"": ""Article explicitly describes a 'sweltering day in Sydney' — higher temperatures drive increased cooling load on the NSW grid, raising peak demand in the Sydney load area."", ""source"": ""https://www.news.com.au/sport/cricket/live-australia-vs-india-fourth-test-day-two-in-sydney/news-story/d6c4893ee2ce3571070c15251e8e4557""}, {""text"": ""Fourth Test (Australia vs India) at the SCG in Sydney — major sporting event with large stadium load, broadcast services and hospitality activity that can raise local electricity demand during event hours."", ""category"": ""Soc_Calendar"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 5, ""publication_time"": ""2019-01-04 09:25:00"", ""justification"": ""Large scheduled sporting event in central Sydney (SCG) implies additional localized demand from stadium lighting, air conditioning, catering and broadcasting — a deterministic calendar-driven demand uplift."", ""source"": ""https://www.news.com.au/sport/cricket/live-australia-vs-india-fourth-test-day-two-in-sydney/news-story/d6c4893ee2ce3571070c15251e8e4557""}]"
2019-01-04 09:30:00,2019-01-04 09:30:00,2019-01-04 09:59:59,9025.48,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 10:00:00,2019-01-04 10:00:00,2019-01-04 10:29:59,9243.34,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,"[{""text"": ""Extreme heat across NSW with inland locations forecast/observed to exceed 40°C (Penrith 39°C, Maitland 40°C; inland NSW >40°C), driving elevated residential and commercial cooling demand and higher peak loads."", ""category"": ""Env_Thermal"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 9, ""publication_time"": ""2019-01-04 10:28:00"", ""justification"": ""Article reports observed/forecast record high temperatures across NSW and BOM warnings; high temperatures materially increase HVAC-driven electricity demand and peak risk."", ""source"": ""https://www.news.com.au/technology/environment/record-highs-and-killer-conditions-as-extreme-heat-hist-southeast-australia/news-story/c9ca975b23d68a1e70648836eb32f27c""}, {""text"": ""Elevated bushfire risk in parts of NSW due to extreme heat, gusty winds and potential dry lightning, prompting fire danger warnings and evacuation/preparedness messaging from emergency services."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 7, ""publication_time"": ""2019-01-04 10:28:00"", ""justification"": ""Article issues fire danger warnings for NSW linked to the heatwave and gusty winds; bushfires can damage transmission/distribution infrastructure and force load changes (outages, emergency response)."", ""source"": ""https://www.news.com.au/technology/environment/record-highs-and-killer-conditions-as-extreme-heat-hist-southeast-australia/news-story/c9ca975b23d68a1e70648836eb32f27c""}]"
2019-01-04 10:30:00,2019-01-04 10:30:00,2019-01-04 10:59:59,9443.79,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 11:00:00,2019-01-04 11:00:00,2019-01-04 11:29:59,9657.34,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,"[{""text"": ""Australia vs India Test match at the SCG (Sydney) — ongoing international cricket fixture with large crowd and stadium operations; article notes spectator behaviour (booing) during the Sydney Test."", ""category"": ""Soc_Calendar"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-01-04 11:26:00"", ""justification"": ""The SCG Test is a scheduled major sporting event in Sydney that drives localized electricity demand (stadium lighting, broadcast equipment, hospitality venues and shifted residential/commercial usage); the article reports the match as a current fact.""}]"
2019-01-04 11:30:00,2019-01-04 11:30:00,2019-01-04 11:59:59,9802.53,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,"[{""text"": ""Analysts warn the Banking Royal Commission has led banks to tighten lending, slowing credit growth and contributing to falling house prices in Sydney and a broader economic slowdown."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 4, ""publication_time"": ""2019-01-04 11:34:00"", ""justification"": ""The article links tighter bank lending to reduced credit growth and falling Sydney house prices, which would lower household consumption and could reduce residential and construction-related electricity demand in NSW."", ""source"": ""https://www.news.com.au/finance/economy/australian-economy/aussie-experts-warn-of-worrying-consequence-of-royal-commission/news-story/adc680b86a99ae13f4ee7e59da211517""}]"
2019-01-04 12:00:00,2019-01-04 12:00:00,2019-01-04 12:29:59,9975.55,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 12:30:00,2019-01-04 12:30:00,2019-01-04 12:59:59,10207.44,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,"[{""text"": ""Forecast extreme heat spike across southeast Australia (reports of temperatures up to ~46°C and a 'spike day' with strong gusts) with air tankers moved closer to the NSW border in preparation — implies elevated cooling (HVAC) demand in NSW during the heat event."", ""category"": ""Env_Thermal"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 9, ""publication_time"": ""2019-01-04 12:47:00"", ""justification"": ""Article forecasts an imminent extreme-heat 'spike day' and explicitly notes repositioning of firefighting aircraft near NSW — heatwaves strongly drive residential/commercial cooling load across the state."", ""source"": ""https://www.news.com.au/national/victoria/victoria-braces-for-day-of-extreme-heat-as-statewide-total-fire-ban-issued/news-story/f934734fd31cfeafee5e48c324a72254""}, {""text"": ""Active bushfires in Victoria (Rosedale and others) with material asset losses and unpredictable fire-front behaviour; NSW firefighting resources (air tankers) have been repositioned closer to the border — cross-border bushfire risk and firefighting operations may threaten transmission lines, cause localized outages or change demand patterns via evacuations and emergency measures."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 7, ""publication_time"": ""2019-01-04 12:47:00"", ""justification"": ""The article reports ongoing large fires and asset loss and explicitly notes movement of aerial firefighting resources into NSW area — active fire risk can damage grid assets, prompt precautionary load changes and affect demand through evacuations."", ""source"": ""https://www.news.com.au/national/victoria/victoria-braces-for-day-of-extreme-heat-as-statewide-total-fire-ban-issued/news-story/f934734fd31cfeafee5e48c324a72254""}]"
2019-01-04 13:00:00,2019-01-04 13:00:00,2019-01-04 13:29:59,10370.34,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 13:30:00,2019-01-04 13:30:00,2019-01-04 13:59:59,10573.35,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 14:00:00,2019-01-04 14:00:00,2019-01-04 14:29:59,10781.23,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 14:30:00,2019-01-04 14:30:00,2019-01-04 14:59:59,11023.66,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,"[{""text"": ""Inversion of the US yield curve signals a heightened risk of a US-led global recession and the article explicitly warns Australia will be affected, implying potential downward pressure on NSW industrial and commercial electricity demand via reduced economic activity and spending."", ""category"": ""Soc_Economic"", ""scope"": ""National_NEM"", ""type"": ""Prediction"", ""relevance_score"": 4, ""publication_time"": ""2019-01-04 14:40:00"", ""justification"": ""The piece forecasts an increased likelihood of a recession that 'Australia will be affected'; such macroeconomic weakness typically reduces industrial and commercial load and can trigger price-sensitive demand responses in NSW."", ""source"": ""https://www.news.com.au/finance/markets/world-markets/inverted-yield-curve-a-signal-of-looming-financial-collapse-expert-warns/news-story/7b0768a48b64236c96bfda4002024de3""}]"
2019-01-04 15:00:00,2019-01-04 15:00:00,2019-01-04 15:29:59,11293.18,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 15:30:00,2019-01-04 15:30:00,2019-01-04 15:59:59,11480.62,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 16:00:00,2019-01-04 16:00:00,2019-01-04 16:29:59,11720.27,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 16:30:00,2019-01-04 16:30:00,2019-01-04 16:59:59,11849.26,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 17:00:00,2019-01-04 17:00:00,2019-01-04 17:29:59,11899.31,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 17:30:00,2019-01-04 17:30:00,2019-01-04 17:59:59,11669.85,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 18:00:00,2019-01-04 18:00:00,2019-01-04 18:29:59,11581.56,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 18:30:00,2019-01-04 18:30:00,2019-01-04 18:59:59,11273.42,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 19:00:00,2019-01-04 19:00:00,2019-01-04 19:29:59,10919.95,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 19:30:00,2019-01-04 19:30:00,2019-01-04 19:59:59,10762.73,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 20:00:00,2019-01-04 20:00:00,2019-01-04 20:29:59,10680.34,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 20:30:00,2019-01-04 20:30:00,2019-01-04 20:59:59,10503.09,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 21:00:00,2019-01-04 21:00:00,2019-01-04 21:29:59,10156.13,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 21:30:00,2019-01-04 21:30:00,2019-01-04 21:59:59,9855.0,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 22:00:00,2019-01-04 22:00:00,2019-01-04 22:29:59,9444.51,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 22:30:00,2019-01-04 22:30:00,2019-01-04 22:59:59,9230.23,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 23:00:00,2019-01-04 23:00:00,2019-01-04 23:29:59,8896.53,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-04 23:30:00,2019-01-04 23:30:00,2019-01-04 23:59:59,8580.17,1,0,292.88,310.26,12.9,32.0,1007.0,296.23,308.29,[]
2019-01-05 00:00:00,2019-01-05 00:00:00,2019-01-05 00:29:59,8304.4,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
2019-01-05 00:30:00,2019-01-05 00:30:00,2019-01-05 00:59:59,7961.85,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
2019-01-05 01:00:00,2019-01-05 01:00:00,2019-01-05 01:29:59,7619.9,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
2019-01-05 01:30:00,2019-01-05 01:30:00,2019-01-05 01:59:59,7297.99,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
2019-01-05 02:00:00,2019-01-05 02:00:00,2019-01-05 02:29:59,7048.65,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
2019-01-05 02:30:00,2019-01-05 02:30:00,2019-01-05 02:59:59,6921.53,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
2019-01-05 03:00:00,2019-01-05 03:00:00,2019-01-05 03:29:59,6808.89,0,0,291.01,293.63,11.8,82.0,1017.0,291.73,291.72,[]
